State_Code_Origin,County_Code_Origin,State_Code_Dest,County_Code_Dest,State_Abbrv,County_Name,Return_Num,Exmpt_Num,Aggr_AGI,,
26,161,12,117,FL,Seminole County,11,19,498,,
26,161,18,005,IN,Bartholomew County,11,12,315,,
26,161,26,069,MI,Iosco County,11,19,401,,
26,161,31,055,NE,Douglas County,11,25,675,,
26,161,35,001,NM,Bernalillo County,11,17,464,,
26,161,37,021,NC,Buncombe County,11,16,351,,
26,161,40,143,OK,Tulsa County,11,21,266,,
26,161,44,009,RI,Washington County,11,25,"1,910",,
26,161,47,187,TN,Williamson County,11,31,"5,060",,
26,161,48,491,TX,Williamson County,11,22,551,,
26,161,06,097,CA,Sonoma County,10,22,563,,
26,161,12,015,FL,Charlotte County,10,18,819,,
26,161,12,127,FL,Volusia County,10,14,366,,
26,161,22,071,LA,Orleans Parish,10,11,488,,
26,161,25,009,MA,Essex County,10,24,"1,450",,
26,161,26,107,MI,Mecosta County,10,10,218,,
26,161,26,155,MI,Shiawassee County,10,13,352,,
26,161,27,123,MN,Ramsey County,10,16,503,,
26,161,36,109,NY,Tompkins County,10,19,661,,
26,161,45,013,SC,Beaufort County,10,21,"1,208",,
26,161,47,149,TN,Rutherford County,10,20,529,,
26,161,51,710,VA,Norfolk city,10,19,581,,
26,161,53,011,WA,Clark County,10,19,442,,
26,161,55,133,WI,Waukesha County,10,23,"1,221",,
26,161,58,000,SS,Other Flows - Same State,172,270,"7,311",,
26,161,59,000,DS,Other Flows - Diff State,"1,806","3,496","115,293",,
26,161,59,001,DS,Other Flows - Northeast,261,477,"21,239",,
26,161,59,003,DS,Other Flows - Midwest,414,820,"27,155",,
26,161,59,005,DS,Other Flows - South,841,"1,661","49,696",,
26,161,59,007,DS,Other Flows - West,290,538,"17,204",,
26,161,57,009,FR,Foreign - Other flows,15,17,418,,
26,163,96,000,MI,Wayne County Tot Mig-US & For,"36,542","72,040","1,600,374",,
26,163,97,000,MI,Wayne County Tot Mig-US,"36,251","71,458","1,582,026",,
26,163,97,001,MI,Wayne County Tot Mig-Same St,"21,523","42,247","847,924",,
26,163,97,003,MI,Wayne County Tot Mig-Diff St,"14,728","29,211","734,102",,
26,163,98,000,MI,Wayne County Tot Mig-Foreign,291,582,"18,349",,
26,163,26,163,MI,Wayne County Non-Migrants,"651,666","1,406,536","33,080,476",,
26,163,26,125,MI,Oakland County,"9,263","17,816","372,591",,
26,163,26,099,MI,Macomb County,"5,536","11,908","179,286",,
26,163,26,161,MI,Washtenaw County,"2,264","4,067","93,246",,
26,163,26,115,MI,Monroe County,840,"1,719","35,754",,
26,163,26,093,MI,Livingston County,652,"1,365","37,694",,
26,163,04,013,AZ,Maricopa County,619,"1,156","26,463",,
26,163,17,031,IL,Cook County,582,836,"26,672",,
26,163,32,003,NV,Clark County,398,768,"18,251",,
26,163,26,065,MI,Ingham County,257,396,"7,145",,
26,163,06,037,CA,Los Angeles County,237,410,"9,620",,
26,163,26,081,MI,Kent County,236,390,"12,705",,
26,163,26,049,MI,Genesee County,233,454,"8,384",,
26,163,48,201,TX,Harris County,213,456,"9,652",,
26,163,26,075,MI,Jackson County,180,360,"7,218",,
26,163,13,121,GA,Fulton County,176,342,"6,274",,
26,163,39,095,OH,Lucas County,174,332,"4,556",,
26,163,26,077,MI,Kalamazoo County,161,262,"5,868",,
26,163,26,147,MI,St Clair County,156,304,"6,551",,
26,163,39,049,OH,Franklin County,156,348,"6,376",,
26,163,37,119,NC,Mecklenburg County,142,294,"6,369",,
26,163,17,043,IL,Dupage County,139,327,"13,678",,
26,163,13,067,GA,Cobb County,138,297,"5,656",,
26,163,13,089,GA,Dekalb County,138,254,"3,405",,
26,163,06,073,CA,San Diego County,134,229,"6,517",,
26,163,12,011,FL,Broward County,133,192,"5,574",,
26,163,47,157,TN,Shelby County,125,269,"4,773",,
26,163,26,091,MI,Lenawee County,119,236,"5,301",,
26,163,39,035,OH,Cuyahoga County,118,226,"8,107",,
26,163,48,113,TX,Dallas County,118,254,"7,965",,
26,163,12,071,FL,Lee County,116,191,"5,829",,
26,163,12,095,FL,Orange County,116,215,"4,567",,
26,163,36,061,NY,New York County,116,146,"6,297",,
26,163,47,037,TN,Davidson County,116,213,"3,695",,
26,163,48,439,TX,Tarrant County,112,300,"5,901",,
26,163,13,135,GA,Gwinnett County,110,248,"3,788",,
26,163,12,103,FL,Pinellas County,106,175,"5,009",,
26,163,12,057,FL,Hillsborough County,95,182,"3,782",,
26,163,53,033,WA,King County,92,163,"9,036",,
26,163,18,097,IN,Marion County,88,170,"3,266",,
26,163,04,019,AZ,Pima County,87,144,"4,711",,
26,163,57,005,FR,Foreign - APO/FPO ZIPs,86,116,"1,853",,
26,163,37,183,NC,Wake County,82,206,"5,218",,
26,163,06,059,CA,Orange County,81,154,"5,468",,
26,163,12,099,FL,Palm Beach County,81,145,"13,680",,
26,163,36,047,NY,Kings County,81,129,"1,887",,
26,163,27,053,MN,Hennepin County,80,154,"4,297",,
26,163,36,081,NY,Queens County,78,130,"1,811",,
26,163,12,031,FL,Duval County,72,129,"2,453",,
26,163,12,086,FL,Miami Dade County,70,130,"3,269",,
26,163,12,101,FL,Pasco County,68,118,"2,896",,
26,163,48,029,TX,Bexar County,66,145,"3,023",,
26,163,26,143,MI,Roscommon County,65,105,"3,267",,
26,163,26,145,MI,Saginaw County,65,123,"1,983",,
26,163,26,073,MI,Isabella County,63,77,882,,
26,163,26,139,MI,Ottawa County,63,123,"3,436",,
26,163,39,061,OH,Hamilton County,63,110,"3,118",,
26,163,29,189,MO,St Louis County,61,146,"6,264",,
26,163,42,003,PA,Allegheny County,61,118,"3,384",,
26,163,51,059,VA,Fairfax County,61,110,"3,482",,
26,163,55,079,WI,Milwaukee County,61,108,"3,098",,
26,163,26,025,MI,Calhoun County,60,101,"2,245",,
26,163,26,055,MI,Grand Traverse County,60,94,"2,622",,
26,163,48,085,TX,Collin County,56,131,"3,774",,
26,163,08,041,CO,El Paso County,54,111,"2,969",,
26,163,26,045,MI,Eaton County,54,103,"1,901",,
26,163,26,059,MI,Hillsdale County,54,99,"2,131",,
26,163,06,001,CA,Alameda County,53,94,"2,897",,
26,163,12,021,FL,Collier County,53,85,"3,196",,
26,163,21,111,KY,Jefferson County,53,110,"2,461",,
26,163,26,051,MI,Gladwin County,53,94,"2,799",,
26,163,47,093,TN,Knox County,53,117,"2,656",,
26,163,01,101,AL,Montgomery County,52,100,"1,143",,
26,163,48,121,TX,Denton County,52,121,"3,672",,
26,163,01,073,AL,Jefferson County,50,106,"1,083",,
26,163,01,089,AL,Madison County,50,102,"2,044",,
26,163,51,810,VA,Virginia Beach city,50,112,"2,314",,
26,163,12,105,FL,Polk County,49,93,"2,340",,
26,163,04,021,AZ,Pinal County,48,101,"2,910",,
26,163,11,001,DC,District of Columbia,48,56,"2,716",,
26,163,06,065,CA,Riverside County,47,87,"1,772",,
26,163,09,011,CT,New London County,47,111,"8,427",,
26,163,26,087,MI,Lapeer County,47,100,"2,164",,
26,163,06,085,CA,Santa Clara County,46,74,"5,489",,
26,163,24,031,MD,Montgomery County,46,89,"2,554",,
26,163,26,069,MI,Iosco County,46,76,"1,529",,
26,163,26,111,MI,Midland County,46,85,"2,174",,
26,163,12,115,FL,Sarasota County,45,80,"4,776",,
26,163,13,063,GA,Clayton County,45,86,"1,090",,
26,163,39,153,OH,Summit County,45,108,"2,970",,
26,163,41,051,OR,Multnomah County,45,70,"2,536",,
26,163,45,045,SC,Greenville County,44,105,"3,992",,
26,163,48,027,TX,Bell County,44,79,"1,087",,
26,163,37,133,NC,Onslow County,42,72,"1,074",,
26,163,53,053,WA,Pierce County,42,83,"1,035",,
26,163,12,081,FL,Manatee County,41,93,"3,205",,
26,163,15,003,HI,Honolulu County,41,65,"1,231",,
26,163,24,033,MD,Prince George's County,41,75,"1,044",,
26,163,25,017,MA,Middlesex County,41,52,"2,656",,
26,163,25,025,MA,Suffolk County,41,57,"1,456",,
26,163,06,071,CA,San Bernardino County,40,81,"1,192",,
26,163,17,097,IL,Lake County,40,87,"2,458",,
26,163,21,067,KY,Fayette County,40,84,"1,737",,
26,163,42,101,PA,Philadelphia County,40,64,"1,156",,
26,163,47,149,TN,Rutherford County,40,99,"1,590",,
26,163,39,113,OH,Montgomery County,39,83,"1,069",,
26,163,53,061,WA,Snohomish County,39,67,"2,235",,
26,163,17,197,IL,Will County,38,94,"4,171",,
26,163,26,129,MI,Ogemaw County,38,68,"1,384",,
26,163,37,081,NC,Guilford County,38,87,"2,190",,
26,163,39,063,OH,Hancock County,38,95,"1,049",,
26,163,48,215,TX,Hidalgo County,38,109,"1,264",,
26,163,12,009,FL,Brevard County,37,56,"1,335",,
26,163,18,089,IN,Lake County,37,72,"1,724",,
26,163,26,035,MI,Clare County,37,71,"1,214",,
26,163,36,005,NY,Bronx County,37,85,512,,
26,163,48,453,TX,Travis County,37,59,"2,300",,
26,163,24,005,MD,Baltimore County,36,65,"1,673",,
26,163,26,021,MI,Berrien County,36,57,"1,632",,
26,163,39,173,OH,Wood County,36,70,"1,568",,
26,163,18,003,IN,Allen County,35,75,"1,234",,
26,163,18,057,IN,Hamilton County,35,104,"4,539",,
26,163,36,029,NY,Erie County,35,75,"1,372",,
26,163,17,143,IL,Peoria County,34,66,"1,785",,
26,163,26,047,MI,Emmet County,34,57,"9,042",,
26,163,26,107,MI,Mecosta County,34,58,"1,307",,
26,163,12,069,FL,Lake County,33,68,"1,940",,
26,163,37,051,NC,Cumberland County,33,48,823,,
26,163,51,013,VA,Arlington County,33,54,"2,175",,
26,163,12,117,FL,Seminole County,32,67,"1,356",,
26,163,13,051,GA,Chatham County,32,61,"1,022",,
26,163,08,031,CO,Denver County,31,45,"1,087",,
26,163,26,031,MI,Cheboygan County,31,60,"2,389",,
26,163,34,017,NJ,Hudson County,31,49,"1,734",,
26,163,06,075,CA,San Francisco County,30,34,"1,857",,
26,163,08,005,CO,Arapahoe County,30,49,"1,221",,
26,163,12,097,FL,Osceola County,30,57,"1,277",,
26,163,26,151,MI,Sanilac County,30,54,841,,
26,163,29,095,MO,Jackson County,30,51,"1,151",,
26,163,39,017,OH,Butler County,30,63,"1,588",,
26,163,45,079,SC,Richland County,30,62,"1,247",,
26,163,12,127,FL,Volusia County,29,56,"1,385",,
26,163,13,151,GA,Henry County,29,72,"1,348",,
26,163,39,093,OH,Lorain County,29,67,"1,898",,
26,163,47,065,TN,Hamilton County,29,57,"1,049",,
26,163,51,710,VA,Norfolk city,29,48,751,,
26,163,12,083,FL,Marion County,28,50,"1,185",,
26,163,22,071,LA,Orleans Parish,28,47,699,,
26,163,26,017,MI,Bay County,28,51,"1,341",,
26,163,49,035,UT,Salt Lake County,28,48,"1,053",,
26,163,01,097,AL,Mobile County,27,62,881,,
26,163,12,073,FL,Leon County,27,43,748,,
26,163,12,111,FL,St Lucie County,27,56,"1,729",,
26,163,24,003,MD,Anne Arundel County,27,51,"1,625",,
26,163,26,121,MI,Muskegon County,27,56,581,,
26,163,47,187,TN,Williamson County,27,76,"2,823",,
26,163,48,157,TX,Fort Bend County,27,72,"1,980",,
26,163,12,015,FL,Charlotte County,26,45,"2,991",,
26,163,13,097,GA,Douglas County,26,52,"1,141",,
26,163,17,201,IL,Winnebago County,26,59,"1,049",,
26,163,18,141,IN,St Joseph County,26,48,976,,
26,163,26,023,MI,Branch County,26,61,613,,
26,163,26,137,MI,Otsego County,26,65,"1,255",,
26,163,40,109,OK,Oklahoma County,26,47,848,,
26,163,09,003,CT,Hartford County,25,66,"2,606",,
26,163,17,089,IL,Kane County,25,51,"2,705",,
26,163,26,037,MI,Clinton County,25,38,837,,
26,163,05,119,AR,Pulaski County,24,41,"1,119",,
26,163,06,067,CA,Sacramento County,24,50,"1,105",,
26,163,20,091,KS,Johnson County,24,44,"2,159",,
26,163,20,173,KS,Sedgwick County,24,63,"1,400",,
26,163,26,007,MI,Alpena County,24,46,769,,
26,163,29,183,MO,St Charles County,24,61,"4,167",,
26,163,35,001,NM,Bernalillo County,24,57,780,,
26,163,37,063,NC,Durham County,24,47,746,,
26,163,47,125,TN,Montgomery County,24,44,663,,
26,163,48,339,TX,Montgomery County,24,57,"1,393",,
26,163,51,107,VA,Loudoun County,24,46,"1,934",,
26,163,51,510,VA,Alexandria city,24,40,"1,112",,
26,163,55,025,WI,Dane County,24,40,"1,373",,
26,163,06,013,CA,Contra Costa County,23,40,"1,158",,
26,163,09,009,CT,New Haven County,23,39,"1,508",,
26,163,34,023,NJ,Middlesex County,23,59,"1,187",,
26,163,42,091,PA,Montgomery County,23,41,"1,463",,
26,163,48,141,TX,El Paso County,23,65,"1,523",,
26,163,51,153,VA,Prince William County,23,55,"1,250",,
26,163,01,125,AL,Tuscaloosa County,22,42,476,,
26,163,08,059,CO,Jefferson County,22,33,"1,070",,
26,163,13,215,GA,Muscogee County,22,44,932,,
26,163,22,051,LA,Jefferson Parish,22,45,"1,227",,
26,163,48,039,TX,Brazoria County,22,59,"2,137",,
26,163,48,479,TX,Webb County,22,53,638,,
26,163,12,053,FL,Hernando County,21,34,"1,200",,
26,163,13,247,GA,Rockdale County,21,45,488,,
26,163,26,039,MI,Crawford County,21,45,748,,
26,163,26,103,MI,Marquette County,21,48,"1,100",,
26,163,26,133,MI,Osceola County,21,30,559,,
26,163,26,155,MI,Shiawassee County,21,41,"1,076",,
26,163,37,067,NC,Forsyth County,21,41,551,,
26,163,39,041,OH,Delaware County,21,55,"2,340",,
26,163,42,049,PA,Erie County,21,49,"1,112",,
26,163,45,019,SC,Charleston County,21,35,684,,
26,163,19,163,IA,Scott County,20,45,"1,264",,
26,163,26,061,MI,Houghton County,20,36,786,,
26,163,26,085,MI,Lake County,20,36,788,,
26,163,26,165,MI,Wexford County,20,45,"1,041",,
26,163,34,003,NJ,Bergen County,20,40,"1,746",,
26,163,39,003,OH,Allen County,20,36,727,,
26,163,40,143,OK,Tulsa County,20,36,932,,
26,163,47,165,TN,Sumner County,20,54,"1,114",,
26,163,08,035,CO,Douglas County,19,45,"2,690",,
26,163,13,077,GA,Coweta County,19,40,877,,
26,163,18,039,IN,Elkhart County,19,40,706,,
26,163,24,510,MD,Baltimore city,19,29,839,,
26,163,26,001,MI,Alcona County,19,31,"1,007",,
26,163,26,029,MI,Charlevoix County,19,39,"1,287",,
26,163,26,033,MI,Chippewa County,19,28,577,,
26,163,26,063,MI,Huron County,19,37,"1,010",,
26,163,26,101,MI,Manistee County,19,30,760,,
26,163,34,013,NJ,Essex County,19,29,491,,
26,163,47,119,TN,Maury County,19,39,545,,
26,163,51,760,VA,Richmond city,19,30,951,,
26,163,17,019,IL,Champaign County,18,26,494,,
26,163,18,091,IN,Laporte County,18,29,"1,004",,
26,163,26,005,MI,Allegan County,18,33,"1,310",,
26,163,26,057,MI,Gratiot County,18,33,612,,
26,163,26,157,MI,Tuscola County,18,38,969,,
26,163,28,075,MS,Lauderdale County,18,37,477,,
26,163,29,047,MO,Clay County,18,30,"1,151",,
26,163,39,165,OH,Warren County,18,37,"1,489",,
26,163,51,087,VA,Henrico County,18,43,632,,
26,163,06,081,CA,San Mateo County,17,44,"1,393",,
26,163,09,001,CT,Fairfield County,17,40,"2,490",,
26,163,12,017,FL,Citrus County,17,32,"1,255",,
26,163,12,033,FL,Escambia County,17,34,288,,
26,163,12,109,FL,St Johns County,17,39,"2,063",,
26,163,22,033,LA,East Baton Rouge Parish,17,42,902,,
26,163,26,117,MI,Montcalm County,17,33,791,,
26,163,26,119,MI,Montmorency County,17,37,882,,
26,163,27,123,MN,Ramsey County,17,30,730,,
26,163,28,047,MS,Harrison County,17,36,495,,
26,163,39,151,OH,Stark County,17,36,994,,
26,163,41,067,OR,Washington County,17,37,"1,014",,
26,163,45,051,SC,Horry County,17,37,637,,
26,163,51,700,VA,Newport News city,17,33,345,,
26,163,26,009,MI,Antrim County,16,34,"1,122",,
26,163,26,113,MI,Missaukee County,16,36,419,,
26,163,28,049,MS,Hinds County,16,25,420,,
26,163,29,510,MO,St Louis city,16,28,489,,
26,163,37,049,NC,Craven County,16,34,333,,
26,163,51,650,VA,Hampton city,16,28,318,,
26,163,16,001,ID,Ada County,15,22,483,,
26,163,19,153,IA,Polk County,15,28,955,,
26,163,21,093,KY,Hardin County,15,27,582,,
26,163,25,027,MA,Worcester County,15,30,780,,
26,163,26,019,MI,Benzie County,15,28,787,,
26,163,28,033,MS,Desoto County,15,35,760,,
26,163,31,055,NE,Douglas County,15,33,"1,157",,
26,163,36,067,NY,Onondaga County,15,24,889,,
26,163,39,103,OH,Medina County,15,36,"1,089",,
26,163,04,003,AZ,Cochise County,14,29,450,,
26,163,06,077,CA,San Joaquin County,14,52,623,,
26,163,06,111,CA,Ventura County,14,26,967,,
26,163,10,003,DE,New Castle County,14,18,466,,
26,163,13,021,GA,Bibb County,14,32,206,,
26,163,17,113,IL,Mclean County,14,26,958,,
26,163,26,079,MI,Kalkaska County,14,24,582,,
26,163,26,149,MI,St Joseph County,14,27,417,,
26,163,34,027,NJ,Morris County,14,27,839,,
26,163,42,017,PA,Bucks County,14,31,"1,496",,
26,163,42,029,PA,Chester County,14,30,"1,332",,
26,163,45,091,SC,York County,14,30,790,,
26,163,47,141,TN,Putnam County,14,26,342,,
26,163,48,491,TX,Williamson County,14,37,671,,
26,163,51,041,VA,Chesterfield County,14,24,458,,
26,163,04,015,AZ,Mohave County,13,30,570,,
26,163,12,119,FL,Sumter County,13,23,"1,043",,
26,163,13,245,GA,Richmond County,13,22,288,,
26,163,24,027,MD,Howard County,13,28,804,,
26,163,26,041,MI,Delta County,13,22,321,,
26,163,26,135,MI,Oscoda County,13,17,325,,
26,163,26,159,MI,Van Buren County,13,22,823,,
26,163,32,031,NV,Washoe County,13,23,699,,
26,163,37,071,NC,Gaston County,13,32,"1,436",,
26,163,39,057,OH,Greene County,13,26,"1,144",,
26,163,39,133,OH,Portage County,13,22,989,,
26,163,45,083,SC,Spartanburg County,13,29,718,,
26,163,02,090,AK,Fairbanks North Star Borough,12,15,315,,
26,163,06,019,CA,Fresno County,12,21,327,,
26,163,06,029,CA,Kern County,12,35,307,,
26,163,06,095,CA,Solano County,12,29,351,,
26,163,09,007,CT,Middlesex County,12,29,"1,768",,
26,163,12,001,FL,Alachua County,12,27,365,,
26,163,18,005,IN,Bartholomew County,12,17,263,,
26,163,18,063,IN,Hendricks County,12,28,566,,
26,163,21,073,KY,Franklin County,12,17,90,,
26,163,22,017,LA,Caddo Parish,12,32,321,,
26,163,25,013,MA,Hampden County,12,25,"1,048",,
26,163,26,011,MI,Arenac County,12,25,601,,
26,163,26,105,MI,Mason County,12,19,383,,
26,163,34,031,NJ,Passaic County,12,32,226,,
26,163,36,001,NY,Albany County,12,31,321,,
26,163,36,045,NY,Jefferson County,12,22,289,,
26,163,36,055,NY,Monroe County,12,23,762,,
26,163,36,103,NY,Suffolk County,12,24,792,,
26,163,36,119,NY,Westchester County,12,24,829,,
26,163,37,021,NC,Buncombe County,12,22,610,,
26,163,37,097,NC,Iredell County,12,29,"1,106",,
26,163,39,043,OH,Erie County,12,18,361,,
26,163,45,015,SC,Berkeley County,12,34,398,,
26,163,45,035,SC,Dorchester County,12,24,547,,
26,163,45,063,SC,Lexington County,12,29,630,,
26,163,47,035,TN,Cumberland County,12,25,339,,
26,163,47,179,TN,Washington County,12,25,632,,
26,163,48,427,TX,Starr County,12,37,400,,
26,163,51,740,VA,Portsmouth city,12,30,550,,
26,163,55,133,WI,Waukesha County,12,42,"1,051",,
26,163,01,081,AL,Lee County,11,30,441,,
26,163,04,025,AZ,Yavapai County,11,27,685,,
26,163,08,013,CO,Boulder County,11,16,389,,
26,163,08,069,CO,Larimer County,11,15,372,,
26,163,12,005,FL,Bay County,11,17,392,,
26,163,12,061,FL,Indian River County,11,29,319,,
26,163,12,085,FL,Martin County,11,14,602,,
26,163,13,117,GA,Forsyth County,11,25,926,,
26,163,18,157,IN,Tippecanoe County,11,25,"1,223",,
26,163,20,061,KS,Geary County,11,17,242,,
26,163,26,067,MI,Ionia County,11,20,251,,
26,163,34,007,NJ,Camden County,11,19,359,,
26,163,34,021,NJ,Mercer County,11,19,339,,
26,163,35,013,NM,Dona Ana County,11,20,535,,
26,163,36,059,NY,Nassau County,11,25,578,,
26,163,37,025,NC,Cabarrus County,11,31,589,,
26,163,37,135,NC,Orange County,11,20,776,,
26,163,39,025,OH,Clermont County,11,16,912,,
26,163,39,109,OH,Miami County,11,25,647,,
26,163,41,005,OR,Clackamas County,11,27,"1,202",,
26,163,45,013,SC,Beaufort County,11,22,592,,
26,163,47,009,TN,Blount County,11,27,473,,
26,163,47,011,TN,Bradley County,11,29,236,,
26,163,47,013,TN,Campbell County,11,22,205,,
26,163,47,105,TN,Loudon County,11,18,535,,
26,163,47,189,TN,Wilson County,11,20,590,,
26,163,53,035,WA,Kitsap County,11,22,489,,
26,163,55,101,WI,Racine County,11,21,719,,
26,163,01,103,AL,Morgan County,10,20,560,,
26,163,04,027,AZ,Yuma County,10,14,395,,
26,163,05,069,AR,Jefferson County,10,18,278,,
26,163,12,019,FL,Clay County,10,26,502,,
26,163,18,081,IN,Johnson County,10,20,622,,
26,163,18,127,IN,Porter County,10,25,493,,
26,163,21,015,KY,Boone County,10,17,423,,
26,163,26,089,MI,Leelanau County,10,21,"1,030",,
26,163,27,037,MN,Dakota County,10,36,420,,
26,163,29,019,MO,Boone County,10,15,404,,
26,163,36,087,NY,Rockland County,10,25,808,,
26,163,51,179,VA,Stafford County,10,29,487,,
26,163,51,550,VA,Chesapeake city,10,21,876,,
26,163,53,011,WA,Clark County,10,21,535,,
26,163,53,063,WA,Spokane County,10,24,242,,
26,163,54,039,WV,Kanawha County,10,23,424,,
26,163,55,139,WI,Winnebago County,10,19,"1,059",,
26,163,56,025,WY,Natrona County,10,17,528,,
26,163,57,003,FR,Foreign - Puerto Rico,10,25,262,,
26,163,58,000,SS,Other Flows - Same State,68,133,"3,479",,
26,163,59,000,DS,Other Flows - Diff State,"3,024","6,443","139,126",,
26,163,59,001,DS,Other Flows - Northeast,320,598,"20,411",,
26,163,59,003,DS,Other Flows - Midwest,702,"1,534","32,880",,
26,163,59,005,DS,Other Flows - South,"1,657","3,595","70,443",,
26,163,59,007,DS,Other Flows - West,345,716,"15,392",,
26,163,57,009,FR,Foreign - Other flows,195,441,"16,233",,
26,165,96,000,MI,Wexford County Tot Mig-US & For,973,"1,858","43,954",,
26,165,97,000,MI,Wexford County Tot Mig-US,973,"1,858","43,954",,
26,165,97,001,MI,Wexford County Tot Mig-Same St,659,"1,259","19,032",,
26,165,97,003,MI,Wexford County Tot Mig-Diff St,314,599,"24,922",,
26,165,98,000,MI,Wexford County Tot Mig-Foreign,d,d,d,,
26,165,26,165,MI,Wexford County Non-Migrants,"11,951","25,933","492,922",,
26,165,26,055,MI,Grand Traverse County,117,242,"3,926",,
26,165,26,113,MI,Missaukee County,91,197,"2,297",,
26,165,26,133,MI,Osceola County,83,171,"1,953",,
26,165,26,081,MI,Kent County,37,70,"1,582",,
26,165,26,101,MI,Manistee County,22,42,647,,
26,165,26,125,MI,Oakland County,22,41,749,,
26,165,26,065,MI,Ingham County,15,17,218,,
26,165,26,163,MI,Wayne County,13,20,274,,
26,165,26,019,MI,Benzie County,12,23,385,,
26,165,26,049,MI,Genesee County,11,20,376,,
26,165,26,079,MI,Kalkaska County,11,18,452,,
26,165,26,085,MI,Lake County,11,26,182,,
26,165,26,143,MI,Roscommon County,11,20,244,,
26,165,04,013,AZ,Maricopa County,10,19,"1,437",,
26,165,26,089,MI,Leelanau County,10,19,219,,
26,165,26,099,MI,Macomb County,10,12,217,,
26,165,26,105,MI,Mason County,10,17,269,,
26,165,26,139,MI,Ottawa County,10,20,427,,
26,165,58,000,SS,Other Flows - Same State,163,284,"4,615",,
26,165,59,000,DS,Other Flows - Diff State,304,580,"23,485",,
26,165,59,001,DS,Other Flows - Northeast,24,46,"1,281",,
26,165,59,003,DS,Other Flows - Midwest,85,173,"3,871",,
